seconds;microseconds;speed;groundsteering;
1584542917;470692;0;0;
1584542917;573515;0;0;
1584542917;671308;0;0;
1584542917;772220;0;0;
1584542917;870667;0;0;
1584542917;970513;0;0;
1584542918;70763;0;0;
1584542918;170583;0;0;
1584542918;272671;0;0;
1584542918;370765;0;0;
1584542918;470637;0;0;
1584542918;570532;0;0;
1584542918;671191;0;0;
1584542918;772430;0;0;
1584542918;870298;0;0;
1584542918;970452;0;0;
1584542919;73114;0;0;
1584542919;170463;0;0;
1584542919;272805;0;0;
1584542919;370145;0;0;
1584542919;470100;0;0;
1584542919;570261;0;0;
1584542919;670736;0;0;
1584542919;772076;0;0;
1584542919;870191;0;0;
1584542919;970095;0;0;
1584542920;70164;0;0;
1584542920;170335;0;0;
1584542920;272276;0;0;
1584542920;369906;0;0;
1584542920;470097;0;0;
1584542920;569919;0;0;
1584542920;671123;0;0;
1584542920;772256;0;0;
1584542920;869890;0;0;
1584542920;969813;0;0;
1584542921;69978;0;0;
1584542921;169774;0;0;
1584542921;272034;0;0;
1584542921;369932;0;0;
1584542921;469732;0;0;
1584542921;569902;0;0;
1584542921;670671;0;0;
1584542921;771873;0;0;
1584542921;869708;0;0;
1584542921;969999;0;0;
1584542922;69640;0;0;
1584542922;169657;0;0;
1584542922;272057;0;0;
1584542922;369901;0;0;
1584542922;469611;0;0;
1584542922;570310;0;0;
1584542922;673526;0;0;
1584542922;772536;0;0;
1584542922;870085;0;0;
1584542922;970465;0;0;
1584542923;69747;0;0;
1584542923;170115;0;0;
1584542923;271908;0;0;
1584542923;369354;0;0;
1584542923;473537;0;0;
1584542923;570308;0;0;
1584542923;669952;0;0;
1584542923;771600;0;0;
1584542923;869239;0;0;
1584542923;969427;0;0;
1584542924;69367;0;0;
1584542924;169237;0;0;
1584542924;271417;0;0;
1584542924;369480;0;0;
1584542924;469245;0;0;
1584542924;569196;0;0;
1584542924;670209;0;0;
1584542924;771130;0;0;
1584542924;869078;0;0;
1584542924;969589;0;0;
1584542925;69036;0;0;
1584542925;169519;0;0;
1584542925;271227;0;0;
1584542925;369196;0;0;
1584542925;468938;0;0;
1584542925;569118;0;0;
1584542925;669569;0;0;
1584542925;869316;0;0;
1584542925;968943;0;0;
1584542926;68990;0;0;
1584542926;169059;0;0;
1584542926;270718;0;0;
1584542926;368838;0;0;
1584542926;469005;0;0;
1584542926;571959;0;0;
1584542926;670037;0;0;
1584542926;771407;0;0;
1584542926;868645;0;0;
1584542926;968618;0;0;
1584542927;68824;0;0;
1584542927;168582;0;0;
1584542927;270557;0;0;
1584542927;368744;0;0;
1584542927;468511;0;0;
1584542927;669321;0;0;
1584542927;770482;0;0;
1584542927;868508;0;0;
1584542927;968628;0;0;
1584542928;68383;0;0;
1584542928;168365;0;0;
1584542928;270649;0;0;
1584542928;368589;0;0;
1584542928;468353;0;0;
1584542928;568496;0;0;
1584542928;668987;0;0;
1584542928;770387;0;0;
1584542928;868447;0;0;
1584542928;968524;0;0;
1584542929;68242;0;0;
1584542929;168373;0;0;
1584542929;270720;0;0;
1584542929;368241;0;0;
1584542929;468408;0;0;
1584542929;568176;0;0;
1584542929;668918;0;0;
1584542929;770711;0;0;
1584542929;868279;0;0;
1584542929;968143;0;0;
1584542930;68226;0;0;
1584542930;168193;0;0;
1584542930;270247;0;0;
1584542930;368209;0;0;
1584542930;468026;0;0;
1584542930;568108;0;0;
1584542930;668783;0;0;
1584542930;770086;0;0;
1584542930;867886;0;0;
1584542930;968044;0;0;
1584542931;67838;0;0;
1584542931;167829;0;0;
1584542931;270113;0;0;
1584542931;367890;0;0;
1584542931;467762;0;0;
1584542931;568052;0;0;
