seconds;microseconds;speed;groundsteering;
1584543451;367523;-6.34766;0.0150029;
1584543451;469785;-7.26318;0.0329887;
1584543451;568522;-1.83105;0.146949;
1584543451;669054;41.0156;0.275903;
1584543451;767520;82.8857;-0;
1584543451;867907;72.3267;0.176946;
1584543451;967375;24.292;0.251916;
1584543452;67145;94.6045;-0;
1584543452;168846;50.293;-0.0569756;
1584543452;269772;-19.7754;-0.0869637;
1584543452;367606;-37.5977;-0.290888;
1584543452;466859;-63.6597;-0.290888;
1584543452;567832;-70.3735;-0.290888;
1584543452;668871;-72.3267;-0.290888;
1584543452;766748;-73.0591;-0.290888;
1584543452;866922;-69.8853;-0.290888;
1584543452;966719;-74.707;-0.290888;
1584543453;66688;-71.9604;-0.290888;
1584543453;168498;-65.6128;-0.104958;
1584543453;266703;-65.1855;-0.0839631;
1584543453;367198;-49.0112;-0.0779708;
1584543453;467095;-38.5132;-0.110959;
1584543453;567284;-40.2832;-0.00299171;
1584543453;668442;-21.9116;-0;
1584543453;766707;-2.01416;-0;
1584543453;866759;-8.66699;-0;
1584543453;966494;-12.085;-0;
1584543454;66654;-9.0332;-0.182929;
1584543454;168464;-2.56348;-0.18593;
1584543454;266466;-71.4722;-0.161934;
1584543454;366634;-77.5146;-0.0809625;
1584543454;469117;-62.1948;-0.0689691;
1584543454;567279;-56.0913;-0;
1584543454;668950;-43.7622;0.290888;
1584543454;766329;-11.9629;-0;
1584543454;866509;85.3882;-0;
1584543454;966475;41.8091;0.0479916;
1584543455;66314;8.05664;-0;
1584543455;168328;25.1465;-0;
1584543455;266554;4.88281;-0;
1584543455;366211;0.793457;-0;
1584543455;466260;1.83105;-0;
1584543455;567002;-1.52588;-0;
1584543455;668270;-0.244141;-0;
1584543455;766136;-1.09863;-0;
1584543455;866273;4.57764;-0;
1584543455;968670;-3.17383;-0;
1584543456;66316;-0.427246;-0.110959;
1584543456;168282;11.2915;-0.191931;
1584543456;266189;-42.4805;-0.191931;
1584543456;366365;-78.9795;-0.290888;
1584543456;466393;-80.5664;-0.290888;
