seconds;microseconds;speed;groundsteering;
1584543615;35709;49.4385;0.0239958;
1584543615;137522;19.6533;0.0239958;
1584543615;235309;16.2354;0.0239958;
1584543615;335545;13.3057;0.0209952;
1584543615;435456;10.6201;0.0809714;
1584543615;535926;7.93457;0.107968;
1584543615;637446;45.6543;0.134955;
1584543615;735404;45.6543;0.164943;
1584543615;835267;65.918;0.170945;
1584543615;935304;64.3311;0.170945;
1584543616;35319;72.998;0.170945;
1584543616;137393;60.8521;0.161943;
1584543616;238022;65.6128;0.0209952;
1584543616;335535;66.9556;-0;
1584543616;435093;13.5498;-0;
1584543616;535743;0.732422;-0;
1584543616;637001;0.12207;-0.140948;
1584543616;735046;7.8125;-0.290888;
1584543616;835079;-33.8135;-0.290888;
1584543616;935167;-41.5649;-0;
1584543617;34946;-32.2876;-0;
1584543617;136873;-0.549316;-0;
1584543617;235421;-2.99072;-0;
1584543617;335148;-1.0376;-0;
1584543617;434877;0;0.083972;
1584543617;535695;-0.366211;0.110968;
1584543617;636797;7.14111;-0;
1584543617;734833;11.7188;-0;
1584543617;834985;-0.671387;-0;
1584543617;934791;-0.183105;-0;
1584543618;34746;-4.63867;-0.18593;
1584543618;136840;5.06592;-0.122953;
1584543618;234706;-41.8701;-0;
1584543618;334692;-46.936;-0;
1584543618;437432;-8.11768;-0;
1584543618;536348;-5.18799;-0;
1584543618;636732;-7.32422;0.15595;
1584543618;734878;-9.0332;0.281904;
1584543618;834572;63.6597;-0;
1584543618;934850;84.5337;-0;
1584543619;35132;-0.549316;-0;
1584543619;136699;3.23486;-0;
1584543619;237285;-4.39453;-0.197923;
1584543619;334789;-2.62451;-0;
1584543619;434498;-46.4478;-0;
1584543619;535354;-12.5732;-0;
1584543619;636857;-10.6812;-0;
1584543619;734420;2.68555;0.131955;
1584543619;834393;-5.5542;0.143957;
1584543619;935009;33.9966;0.0629856;
1584543620;34717;40.8936;-0;
1584543620;136150;15.8691;-0;
1584543620;234725;0.671387;-0;
1584543620;334383;-2.56348;-0;
1584543620;434269;1.34277;-0;
1584543620;535149;5.5542;0.146949;
1584543620;636147;4.69971;0.176946;
1584543620;734343;28.2593;0.176946;
1584543620;834371;33.3252;0.173945;
1584543620;934468;36.0107;0.170945;
1584543621;34392;28.8086;0.146949;
1584543621;136481;39.7949;-0;
1584543621;234401;22.4609;-0.122953;
1584543621;334398;-6.65283;-0.245906;
1584543621;434337;-26.1841;0.0239958;
1584543621;534814;-22.522;0.137956;
1584543621;635919;-1.0376;0.161943;
1584543621;734482;28.6865;0.134955;
1584543621;834044;25.2686;0.134955;
1584543621;933970;26.3672;0.122962;
1584543622;34210;30.3955;0.125962;
1584543622;139386;29.1748;0.125962;
1584543622;234467;23.4375;0.125962;
1584543622;334111;21.1182;0.125962;
1584543622;434218;26.123;0.125962;
1584543622;534688;29.541;0.125962;
1584543622;636439;24.7803;0.122962;
1584543622;733887;18.0664;0.125962;
1584543622;833946;28.6255;0.125962;
1584543622;934052;24.353;0.125962;
1584543623;33781;25.5127;0.125962;
1584543623;136069;23.4985;0.125962;
1584543623;234327;29.4189;0.128963;
1584543623;333718;25.6958;0.125962;
1584543623;433694;29.4189;0.128963;
1584543623;534546;32.5928;0.119961;
1584543623;639240;27.5269;-0;
1584543623;735309;19.6533;-0;
1584543623;833909;0.671387;-0;
1584543623;933812;0.671387;-0;
1584543624;33535;4.39453;-0;
1584543624;136384;3.54004;-0;
1584543624;233578;0.183105;-0;
1584543624;334155;0.915527;0.0599851;
1584543624;433774;0;0.188939;
1584543624;534240;3.479;-0;
1584543624;636060;44.9829;-0;
1584543624;734632;31.5552;-0;
1584543624;833861;3.35693;-0;
1584543624;933989;-0.244141;-0;
1584543625;33517;-1.09863;-0;
1584543625;135753;-2.0752;0.224928;
1584543625;233279;1.89209;0.224928;
1584543625;333450;20.752;0.179937;
1584543625;433229;41.626;-0;
1584543625;533918;39.5508;-0;
1584543625;635504;2.80762;-0;
1584543625;733185;5.49316;-0;
1584543625;833191;3.54004;-0;
1584543625;933388;4.27246;-0;
1584543626;33156;1.09863;-0;
1584543626;135882;-3.41797;-0;
1584543626;233423;-0.915527;-0;
1584543626;333022;-1.64795;-0;
1584543626;433006;-1.58691;-0;
1584543626;533954;-2.44141;-0;
1584543626;638860;-0.12207;-0;
1584543626;733648;-4.02832;-0;
1584543626;833130;-3.78418;0.0359893;
1584543626;932927;-1.64795;0.0659773;
1584543627;32924;3.54004;0.0239958;
1584543627;135193;19.8364;0.0239958;
1584543627;233844;9.82666;0.0239958;
1584543627;332954;7.56836;0.0239958;
1584543627;436016;13.3057;0.0239958;
1584543627;533632;8.72803;0.0209952;
1584543627;635004;9.82666;-0;
1584543627;732961;4.21143;-0;
1584543627;833004;8.05664;-0;
1584543627;932981;4.57764;-0;
1584543628;33035;6.28662;-0;
1584543628;134906;1.52588;-0.00299171;
1584543628;232821;2.50244;-0.0329798;
1584543628;332866;-7.56836;-0.116952;
1584543628;432725;-22.2778;-0.0869637;
1584543628;533303;-28.6865;-0;
1584543628;635046;-20.4468;-0;
1584543628;732643;-0.305176;-0;
1584543628;832895;-6.83594;-0;
1584543628;933378;-4.94385;-0;
1584543629;32711;-4.45557;-0;
1584543629;134592;-5.85938;-0;
1584543629;233006;-0.427246;-0;
1584543629;332796;-9.21631;-0;
1584543629;432744;-2.80762;-0;
1584543629;533445;-2.44141;-0;
1584543629;638755;-7.75146;-0;
1584543629;735559;-7.14111;-0;
1584543629;833271;-10.0708;0.0599851;
1584543629;932500;8.36182;0.0150029;
1584543630;32571;8.91113;-0;
1584543630;134849;-4.27246;0.00300058;
1584543630;232996;-1.0376;0.0899731;
1584543630;332372;27.0996;0.0869726;
1584543630;432802;31.25;0.0899731;
1584543630;533538;30.4565;0.161943;
1584543630;634568;50.293;0.188939;
1584543630;732505;67.688;-0;
1584543630;832548;31.7383;-0;
1584543630;932548;1.46484;0.0809714;
1584543631;32775;22.644;0.161943;
1584543631;134231;56.1523;-0;
1584543631;234864;41.5649;0.164943;
1584543631;332783;27.6489;0.215927;
1584543631;432349;42.1143;0.194931;
1584543631;532783;78.6743;0.0719785;
1584543631;634049;44.3115;0.209934;
1584543631;732086;29.9683;0.209934;
1584543631;832034;54.3213;0.0749791;
1584543631;932231;75.3174;-0;
1584543632;34485;36.0107;-0;
1584543632;136403;2.68555;-0;
1584543632;232423;2.68555;-0;
1584543632;332040;-1.46484;0.137956;
1584543632;431918;3.11279;0.197932;
1584543632;532748;40.0391;0.0719785;
1584543632;633643;82.1533;0.0179946;
1584543632;731843;46.2646;-0;
1584543632;832027;20.0195;-0;
1584543632;931827;11.2915;-0;
1584543633;31785;5.24902;-0;
1584543633;133732;4.94385;-0;
1584543633;231759;0.244141;-0;
1584543633;331735;-0.915527;-0;
1584543633;431893;-9.33838;-0;
1584543633;532407;5.92041;-0;
1584543633;633448;5.43213;-0;
1584543633;731849;5.92041;-0;
1584543633;831647;0.671387;-0;
1584543633;931616;0.915527;-0;
1584543634;31777;4.76074;-0;
1584543634;133426;2.99072;-0;
1584543634;231692;2.44141;-0;
1584543634;334412;3.66211;-0;
1584543634;432007;7.8125;-0;
1584543634;532360;-1.40381;-0;
1584543634;633613;-3.90625;-0;
1584543634;731566;-0.854492;-0;
1584543634;831597;-1.46484;-0;
1584543634;931626;1.15967;-0;
1584543635;31482;-2.38037;0.0329887;
1584543635;133272;6.5918;0.0959743;
1584543635;231932;26.2451;0.0929737;
1584543635;331395;27.2827;0.0929737;
1584543635;431382;28.9917;0.131955;
1584543635;532384;46.3257;0.125962;
1584543635;633289;48.8892;0.125962;
1584543635;731450;51.5747;0.125962;
1584543635;831440;49.7437;0.116961;
1584543635;932252;45.105;0.101967;
1584543636;31275;41.0156;0.101967;
1584543636;134298;40.2832;0.101967;
1584543636;231402;40.7715;0.101967;
1584543636;331176;41.8701;0.0959743;
1584543636;431526;43.5181;0.0869726;
1584543636;531844;34.3018;0.0869726;
1584543636;633566;31.0669;0.0869726;
1584543636;731313;31.0669;0.0779797;
1584543636;831568;39.917;-0;
1584543636;931161;13.855;-0;
1584543637;31312;2.0752;-0;
1584543637;133200;1.77002;0.00300058;
1584543637;233661;1.70898;0.0899731;
1584543637;333965;23.3154;0.0899731;
1584543637;431416;26.4282;0.0899731;
1584543637;532318;28.1982;0.0899731;
1584543637;633264;30.3345;0.0629856;
1584543637;730858;29.541;0.0629856;
1584543637;831256;28.1372;0.0629856;
1584543637;931246;25.7568;0.0629856;
1584543638;30862;25.1465;0.0150029;
1584543638;133296;14.4043;-0;
1584543638;231139;0.244141;-0.0269875;
1584543638;331245;-0.366211;-0.122953;
1584543638;430929;-33.6304;-0.122953;
1584543638;531984;-42.6636;-0.125954;
1584543638;633024;-46.5088;-0.128954;
1584543638;730739;-44.6777;-0.0839631;
1584543638;830767;-34.4849;-0.0809625;
1584543638;930556;-28.9917;-0.0179858;
1584543639;30588;-17.0288;-0.0209863;
1584543639;133190;-15.4419;-0.038981;
1584543639;230698;-12.207;-0.0329798;
1584543639;330745;-18.2495;-0.0179858;
1584543639;430864;-15.4419;-0.0359804;
1584543639;534878;-20.0195;-0;
1584543639;638157;-4.69971;-0;
1584543639;730586;-4.69971;0.0239958;
1584543639;830384;-2.74658;0.0629856;
1584543639;930389;-4.94385;0.0599851;
1584543640;30532;13.0005;0.0569845;
1584543640;132605;13.855;0.0509833;
1584543640;230302;20.5688;0.029997;
1584543640;330592;20.874;0.0209952;
1584543640;433437;16.8457;0.0329887;
1584543640;530912;8.17871;0.0599851;
1584543640;632628;15.8691;0.0599851;
1584543640;730371;17.4561;0.0959743;
1584543640;830315;28.6865;0.104967;
1584543640;930504;46.3867;0.104967;
1584543641;30436;40.0391;0.104967;
1584543641;132278;40.1611;0.0929737;
1584543641;233681;37.4756;0.0719785;
1584543641;330267;38.5742;0.0599851;
1584543641;430089;36.3159;0.0599851;
1584543641;530913;31.5552;0.0599851;
1584543641;632149;24.353;0.0599851;
1584543641;730423;27.1606;0.0599851;
1584543641;830373;24.292;0.0599851;
1584543641;930054;19.8364;0.0599851;
1584543642;30003;25.9399;0.0809714;
1584543642;132297;22.1558;0.083972;
1584543642;229960;29.9683;0.0809714;
1584543642;330074;26.7334;0.0749791;
1584543642;430461;26.062;0.0779797;
1584543642;530581;27.2827;0.0779797;
1584543642;631993;24.5972;0.0779797;
1584543642;730116;30.9448;0.0779797;
1584543642;829860;22.0947;0.0779797;
1584543642;929813;26.3672;0.0779797;
1584543643;29974;27.9541;0.0779797;
1584543643;131918;25.9399;0.0779797;
1584543643;229752;20.0195;0.0779797;
1584543643;329983;28.5034;0.0779797;
1584543643;432318;15.8691;0.0749791;
1584543643;533544;26.001;0.0629856;
1584543643;632153;21.2402;0.0629856;
1584543643;729724;19.8975;0.0629856;
1584543643;829682;26.4282;0.107968;
1584543643;929865;27.9541;0.107968;
1584543644;29735;35.2173;0.104967;
1584543644;131643;34.4849;0.0959743;
1584543644;229741;37.8418;0.0749791;
1584543644;329598;32.4707;0.0749791;
1584543644;429702;33.2642;0.0749791;
1584543644;530485;39.2456;0.0599851;
1584543644;631507;28.9307;-0.0239869;
1584543644;729454;0.671387;-0.110959;
1584543644;829700;-31.0059;-0;
1584543644;929480;-17.0898;-0;
1584543645;29713;-4.02832;-0;
1584543645;131729;-6.04248;-0;
1584543645;229343;-3.05176;-0;
1584543645;329390;-8.23975;0.251916;
1584543645;429788;26.6724;-0;
1584543645;530106;39.0625;-0;
1584543645;631409;10.2539;-0;
1584543645;729857;1.70898;-0;
1584543645;829252;3.41797;-0;
1584543645;929239;-0.366211;-0;
1584543646;29534;1.77002;-0;
1584543646;131588;1.52588;-0;
1584543646;229352;0.549316;-0;
1584543646;329618;-1.34277;-0;
1584543646;429974;1.58691;-0;
1584543646;529859;-3.23486;-0;
1584543646;631417;-9.94873;-0;
1584543646;729403;-2.01416;-0;
1584543646;829037;-6.7749;-0;
1584543646;929207;0.915527;-0;
1584543647;29279;-2.80762;-0;
1584543647;132037;6.83594;0.0569845;
1584543647;229239;10.6201;0.0150029;
1584543647;328973;14.2822;-0;
1584543647;428936;5.92041;-0;
1584543647;529883;2.31934;-0;
1584543647;630903;4.08936;0.0569845;
1584543647;729198;15.9912;0.0569845;
1584543647;832562;12.085;0.0569845;
1584543647;929190;19.165;0.0779797;
1584543648;29252;27.4658;0.083972;
1584543648;130894;32.959;0.083972;
1584543648;228812;25.5127;0.0809714;
1584543648;328775;32.4707;0.0809714;
1584543648;429191;32.2266;0.0809714;
1584543648;529394;25.9399;0.0809714;
1584543648;634094;28.0762;0.101967;
1584543648;730295;38.0859;0.110968;
1584543648;828958;38.8794;0.26691;
1584543648;928685;64.8804;0.290888;
1584543649;29160;82.3975;0.290888;
1584543649;131401;87.8906;0.290888;
1584543649;228869;88.4399;0.290888;
1584543649;328834;85.9985;0.290888;
1584543649;431377;79.2847;0.290888;
1584543649;532735;93.0786;-0;
1584543649;631260;79.3457;-0.14994;
1584543649;728728;-16.9678;-0;
1584543649;828510;-38.0249;-0;
1584543649;928639;-26.001;-0;
1584543650;28483;-7.08008;-0;
1584543650;130578;-11.6577;-0;
1584543650;228577;-14.4043;-0;
1584543650;328409;-4.27246;-0;
1584543650;428364;-0.427246;-0;
1584543650;529168;-2.38037;-0;
1584543650;630413;-9.0332;-0;
1584543650;728324;-4.63867;-0;
1584543650;828440;-8.66699;-0;
1584543650;928248;-14.9536;-0;
1584543651;28228;-15.625;-0;
1584543651;130476;-12.0239;-0;
1584543651;228199;-5.98145;-0;
1584543651;328216;-1.58691;0.164943;
1584543651;428385;8.17871;0.182938;
1584543651;528960;46.3867;0.0599851;
1584543651;630325;79.7119;-0;
1584543651;728291;36.7432;-0;
1584543651;828049;10.0708;-0;
1584543651;928036;1.09863;-0;
1584543652;28247;1.58691;-0;
1584543652;130021;4.15039;-0;
1584543652;227999;6.83594;-0;
1584543652;328265;4.02832;-0;
1584543652;431302;8.05664;-0.164934;
1584543652;528613;-2.80762;-0;
1584543652;630184;-49.8657;-0;
1584543652;727921;-15.625;-0;
1584543652;827846;-1.0376;-0;
1584543652;928206;-4.57764;-0;
1584543653;27983;-9.94873;-0;
1584543653;129961;-2.50244;-0;
1584543653;228004;-5.24902;-0;
1584543653;327723;0.732422;-0;
1584543653;427690;-1.64795;-0;
1584543653;528578;-9.8877;0.131955;
1584543653;629835;-17.0898;0.176946;
1584543653;727679;49.3774;0.170945;
1584543653;828166;79.5898;0.119961;
1584543653;927746;89.0503;0.0899731;
1584543654;27732;56.3354;0.0569845;
1584543654;130218;45.166;-0;
1584543654;227593;31.0059;-0.131946;
1584543654;328003;-2.2583;-0.014994;
1584543654;427863;-47.9736;0.290888;
1584543654;528111;-16.9067;0.290888;
1584543654;629688;43.457;0.257917;
1584543654;727701;78.2471;0.242914;
1584543654;827718;82.5806;0.260909;
1584543654;927602;68.3594;0.245915;
1584543655;27792;77.5146;0.188939;
1584543655;129505;77.5146;0.0929737;
1584543655;227345;78.9795;-0;
1584543655;327616;48.7671;-0;
1584543655;427380;2.01416;-0.0419816;
1584543655;528017;3.35693;-0;
1584543655;629551;-14.5264;-0;
1584543655;727472;-0.488281;0.0269964;
1584543655;827711;-1.15967;0.0599851;
1584543655;927530;7.93457;0.125962;
1584543656;27197;19.3481;0.170945;
1584543656;128944;50.7202;0.0899731;
1584543656;227597;76.9043;0.00300058;
1584543656;327723;49.1943;-0;
1584543656;427198;1.0376;-0.0239869;
1584543656;528078;0.671387;-0.131946;
1584543656;629059;-2.31934;-0;
1584543656;729692;-37.3535;-0;
1584543656;827687;-11.7798;-0;
1584543656;927240;-7.01904;-0;
1584543657;27171;-3.35693;-0;
1584543657;129204;-3.23486;-0;
1584543657;227490;-6.34766;-0;
1584543657;327840;-1.40381;-0;
1584543657;427578;-5.67627;-0;
1584543657;531236;-11.2915;-0;
1584543657;631585;-8.72803;-0;
1584543657;727550;-9.52148;-0;
1584543657;826926;-6.65283;0.0959743;
1584543657;927409;-2.62451;0.0959743;
1584543658;27911;32.6538;0.0929737;
1584543658;129592;26.9165;0.0929737;
1584543658;226827;28.8696;0.0929737;
1584543658;327039;28.9917;0.0929737;
1584543658;429808;28.1372;0.197932;
1584543658;527687;26.4893;0.197932;
1584543658;628986;45.5933;0.176946;
1584543658;726816;63.7207;0.137956;
1584543658;826753;68.2983;0.131955;
1584543658;926863;57.6172;0.131955;
1584543659;26656;51.3306;0.00900175;
1584543659;128737;27.771;-0;
1584543659;226814;2.31934;-0;
1584543659;326631;1.64795;-0;
1584543659;426566;0.671387;-0;
1584543659;527441;-3.54004;0.254917;
1584543659;628669;4.39453;0.185939;
1584543659;726569;61.2183;0.0929737;
1584543659;826739;52.6123;0.290888;
1584543659;929311;66.1621;0.290888;
1584543660;26439;70.9229;-0;
1584543660;129113;50.4761;-0;
1584543660;226620;-2.68555;-0;
1584543660;326945;1.70898;-0;
1584543660;426800;-5.06592;0.098966;
1584543660;527002;6.83594;0.290888;
1584543660;628752;48.2788;0.221928;
1584543660;726576;67.0166;-0;
1584543660;826645;41.4429;-0;
1584543660;926339;-3.17383;-0;
1584543661;26644;0.671387;-0.0509744;
1584543661;128516;-3.54004;-0.254908;
1584543661;226293;-25.3906;-0;
1584543661;326393;-42.1143;-0;
1584543661;429859;-9.09424;-0.014994;
1584543661;527272;-9.58252;-0.0449821;
1584543661;628697;-12.4512;-0.131946;
1584543661;726165;-32.1045;-0.140948;
1584543661;826085;-45.3491;-0.0929649;
1584543661;926285;-38.6963;-0.0359804;
1584543662;26063;-21.9727;-0.0359804;
1584543662;128228;-16.6016;-0.0179858;
1584543662;229607;-17.9443;-0.014994;
1584543662;326096;-17.0898;-0.0809625;
1584543662;426372;-29.7241;-0.0839631;
1584543662;527237;-24.353;-0.0809625;
1584543662;628407;-33.3252;-0.0809625;
1584543662;725909;-29.7852;-0.0209863;
1584543662;826171;-27.1606;-0;
1584543662;926078;-11.2915;-0;
1584543663;29378;-3.17383;-0;
1584543663;128401;-5.43213;-0;
1584543663;226258;-6.28662;-0;
1584543663;325824;-10.9253;-0;
1584543663;426173;-1.95312;0.140956;
1584543663;526451;-3.41797;0.203933;
1584543663;627978;48.0957;0.200933;
1584543663;726144;63.2935;0.161943;
1584543663;828791;66.9556;0.0659773;
1584543663;925932;70.6177;-0;
1584543664;25867;36.9873;-0;
1584543664;128048;4.57764;-0;
1584543664;225654;5.37109;-0;
1584543664;325796;-0.549316;-0;
1584543664;425592;-2.13623;0.098966;
1584543664;526296;26.1841;0.143957;
1584543664;627954;47.2412;0.143957;
1584543664;725532;55.2368;0.0689779;
1584543664;825739;30.7617;0.029997;
1584543664;925982;17.7612;0.0120023;
1584543665;25834;9.94873;0.0569845;
1584543665;127557;7.50732;0.125962;
1584543665;225690;31.1279;0.137956;
1584543665;328022;36.2549;0.137956;
1584543665;426151;49.9878;0.0779797;
1584543665;526228;39.1846;-0;
1584543665;627524;12.8784;-0;
1584543665;725337;8.30078;0.0419904;
1584543665;825475;-0.244141;0.0869726;
1584543665;925318;4.3335;0.0599851;
1584543666;25281;23.4375;0.101967;
1584543666;130999;24.5972;0.131955;
1584543666;228004;34.9121;0.125962;
1584543666;325424;52.3071;0.0479916;
1584543666;425547;50.1709;0.0179946;
1584543666;525828;29.9683;0.134955;
1584543666;627212;11.8408;0.0719785;
1584543666;725336;38.5742;-0;
1584543666;825114;31.1279;-0;
1584543666;925074;-1.95312;0.131955;
1584543667;27667;-0.488281;0.161943;
1584543667;130868;32.7148;0.167944;
1584543667;225209;56.8848;0.173945;
1584543667;325253;61.4624;0.170945;
1584543667;424947;80.6274;0.158951;
1584543667;525582;67.0776;0.00900175;
1584543667;627171;66.9556;-0.0419816;
1584543667;725226;18.0664;-0.158942;
1584543667;824951;-7.50732;-0;
1584543667;927873;-37.0483;-0;
1584543668;25034;-22.2168;-0;
1584543668;126849;-2.62451;-0;
1584543668;225078;-4.5166;-0;
1584543668;325727;-3.35693;-0;
1584543668;424762;-4.94385;0.0809714;
1584543668;525549;-3.35693;0.0749791;
1584543668;626819;16.3574;-0;
1584543668;727279;23.6816;-0;
1584543668;825347;13.1836;-0;
1584543668;925309;0.0610352;-0;
1584543669;24924;0.366211;-0;
1584543669;127936;-3.72314;-0;
1584543669;224932;4.82178;-0;
1584543669;324616;-0.427246;-0;
1584543669;424987;1.52588;-0;
1584543669;525527;2.31934;-0;
1584543669;626754;0.671387;-0;
1584543669;724778;1.09863;-0;
1584543669;825202;1.09863;-0;
1584543669;924665;-0.549316;0.0150029;
1584543670;24905;2.01416;0.101967;
1584543670;126400;23.4985;-0;
1584543670;224443;16.2354;-0;
1584543670;324986;-1.28174;-0;
1584543670;424476;-2.86865;-0;
1584543670;525200;-0.549316;-0;
1584543670;626495;1.52588;-0;
1584543670;724565;0.183105;-0;
1584543670;824591;5.79834;-0;
1584543670;924794;4.21143;-0;
1584543671;27226;0.183105;-0;
1584543671;126085;3.479;-0;
1584543671;224481;4.08936;-0;
1584543671;324261;5.06592;-0;
1584543671;424357;0.488281;0.0719785;
1584543671;525149;16.2354;0.0749791;
1584543671;626020;17.7612;0.0749791;
1584543671;724666;23.5596;0.0719785;
1584543671;827500;22.644;0.122962;
1584543671;924568;22.644;0.134955;
1584543672;24326;45.8984;0.134955;
1584543672;126588;47.6685;0.134955;
1584543672;224124;48.8281;0.134955;
1584543672;324199;45.166;0.188939;
1584543672;424445;66.8335;0.221928;
1584543672;524704;74.585;0.0959743;
1584543672;630357;42.8467;-0;
1584543672;724427;33.8745;-0;
1584543672;824403;5.49316;0.134955;
1584543672;924082;14.3433;0.188939;
1584543673;24105;26.7944;0.188939;
1584543673;126303;62.7441;-0;
1584543673;224232;33.9355;-0;
1584543673;324028;21.1792;-0;
1584543673;426527;7.01904;-0;
1584543673;524523;3.54004;-0;
1584543673;626153;0.488281;0.0719785;
1584543673;723792;19.3481;0.215927;
1584543673;823761;51.2085;0.0869726;
1584543673;923937;40.8936;-0;
1584543674;23723;8.48389;-0;
1584543674;125866;-2.19727;-0;
1584543674;223874;2.13623;-0;
1584543674;323643;-0.793457;-0;
1584543674;423625;-2.80762;-0;
1584543674;524478;6.46973;-0;
1584543674;625707;1.34277;-0;
1584543674;723566;5.12695;-0;
1584543674;823726;2.19727;0.0120023;
1584543674;923521;3.90625;0.107968;
1584543675;23507;34.9731;-0;
1584543675;125779;15.0757;-0;
1584543675;223512;-7.62939;-0;
1584543675;323516;-6.16455;-0;
1584543675;423630;-3.66211;-0;
1584543675;524068;-2.50244;0.00300058;
1584543675;625511;8.05664;0.179937;
1584543675;723563;43.335;-0;
1584543675;823341;44.0674;-0;
1584543675;923385;12.3901;-0;
1584543676;23663;-0.854492;-0;
1584543676;125344;5.37109;-0;
1584543676;223861;6.22559;-0;
1584543676;323986;-2.19727;-0.0239869;
1584543676;423247;-8.78906;-0.236913;
1584543676;523941;-58.0444;-0;
